file_name,camera,image_path,overlay_path,label_path,crop_left,crop_top,suggested_bbox_xywh,component_bbox_xywh,component_angle_degrees,component_trust_score,label_written,review_code,review_note
cam2_ts1766894587529.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1766894587529.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1766894587529.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1766894587529.txt,218,327,"794,934,48,166","806,955,24,123",85.54,0.9046,1,2,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1766894617637.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1766894617637.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1766894617637.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1766894617637.txt,218,327,"794,934,48,167","806,955,24,124",85.56,0.9104,1,0,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1766894671328.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1766894671328.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1766894671328.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1766894671328.txt,216,327,"792,934,48,167","804,955,25,124",85.32,0.9104,1,0,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1766956447852.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1766956447852.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1766956447852.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1766956447852.txt,218,327,"794,934,48,167","806,955,24,124",85.58,0.9107,1,0,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1767116338086.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767116338086.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767116338086.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767116338086.txt,553,327,"296,968,242,84","327,979,179,62",11.95,0.1266,0,2,
cam2_ts1767116450025.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767116450025.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767116450025.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767116450025.txt,568,327,"1609,921,485,224","1672,950,359,166",4.18,0.2546,0,0,"The red candidate box and the yellow pseudo-label are reasonable, but the green crop window is incorrect."
cam2_ts1767319404823.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767319404823.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767319404823.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767319404823.txt,0,327,"98,432,166,171","119,454,123,127",49.13,0.588,1,0,
cam2_ts1767713672119.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767713672119.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767713672119.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767713672119.txt,1248,327,"2270,952,159,111","2290,967,118,82",33.67,0.3591,0,1,
cam2_ts1767713749521.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767713749521.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767713749521.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767713749521.txt,200,327,"776,988,48,54","784,995,31,40",81.23,0.4413,0,0,
cam2_ts1767713789501.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767713789501.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767713789501.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767713789501.txt,1248,327,"2062,944,48,142","2069,963,33,105",78.17,0.7794,1,1,
cam2_ts1767769756208.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767769756208.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767769756208.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767769756208.txt,190,327,"736,935,109,154","750,955,81,114",65.04,0.7336,1,2,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1767776890240.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767776890240.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767776890240.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767776890240.txt,200,327,"776,986,48,49","785,993,29,36",85.54,0.4464,0,0,
cam2_ts1767840876643.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767840876643.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767840876643.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767840876643.txt,500,327,"1855,484,271,58","1890,491,201,43",9.61,0.0947,0,0,
cam2_ts1767840956132.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767840956132.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767840956132.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767840956132.txt,1130,327,"1666,931,127,147","1683,950,94,109",53.03,0.6556,1,1,
cam2_ts1767840961741.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767840961741.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767840961741.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767840961741.txt,200,327,"776,988,48,48","786,997,27,31",74.98,0.4336,0,2,
cam2_ts1767963352334.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767963352334.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767963352334.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767963352334.txt,1248,327,"2191,955,123,155","2207,975,91,115",52.95,0.6709,1,1,
cam2_ts1767963364253.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1767963364253.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1767963364253.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1767963364253.txt,359,327,"1594,938,602,48","1672,947,446,30",1.32,0.024,0,2,
cam2_ts1768477828823.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1768477828823.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1768477828823.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1768477828823.txt,1046,327,"1594,888,105,267","1607,923,78,198",86.8,1.0396,1,0,
cam2_ts1768478263018.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1768478263018.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1768478263018.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1768478263018.txt,1042,327,"1595,911,94,255","1607,944,70,189",86.45,1.0179,1,0,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1768481046827.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1768481046827.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1768481046827.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1768481046827.txt,190,327,"736,930,108,227","750,960,80,168",67.44,0.8955,1,2,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1768482488484.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1768482488484.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1768482488484.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1768482488484.txt,1042,327,"1594,918,96,240","1606,949,71,178",80.66,1.0439,1,2,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1768503020533.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1768503020533.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1768503020533.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1768503020533.txt,0,327,"556,922,48,234","564,953,33,173",83.05,0.9781,1,1,
cam2_ts1768876676956.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1768876676956.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1768876676956.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1768876676956.txt,190,327,"736,933,108,176","750,956,80,130",71.18,0.8336,1,2,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1769007244700.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769007244700.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769007244700.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769007244700.txt,0,327,"140,931,213,148","167,950,158,110",36.08,0.4898,0,1,
cam2_ts1769187968369.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769187968369.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769187968369.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769187968369.txt,597,327,"446,490,305,80","485,500,226,59",12.45,0.1043,0,1,
cam2_ts1769239878857.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769239878857.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769239878857.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769239878857.txt,628,327,"236,934,594,48","313,941,440,34",1.88,0.0233,0,2,
cam2_ts1769242812526.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769242812526.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769242812526.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769242812526.txt,830,327,"1406,914,48,165","1419,936,22,122",87.43,0.9109,1,0,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1769264935952.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769264935952.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769264935952.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769264935952.txt,506,327,"1604,942,59,51","1611,948,44,38",40.05,0.2327,0,2,
cam2_ts1769299363243.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769299363243.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769299363243.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769299363243.txt,558,327,"236,935,594,48","313,944,440,30",1.68,0.0232,0,2,
cam2_ts1769345378268.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769345378268.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769345378268.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769345378268.txt,190,327,"736,934,108,174","750,957,80,129",71.12,0.8285,1,0,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1769395015796.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769395015796.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769395015796.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769395015796.txt,894,327,"197,935,639,48","280,944,473,30",1.79,0.0232,0,2,
cam2_ts1769689727371.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1769689727371.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1769689727371.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1769689727371.txt,578,327,"565,980,146,72","584,989,108,53",17.14,0.1303,0,1,
cam2_ts1770111093673.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1770111093673.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1770111093673.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1770111093673.txt,574,327,"242,936,587,48","318,945,435,29",1.77,0.0234,0,0,
cam2_ts1770540554534.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1770540554534.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1770540554534.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1770540554534.txt,190,327,"735,932,109,178","749,955,81,132",71.64,0.8489,1,0,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1770547544778.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1770547544778.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1770547544778.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1770547544778.txt,0,327,"523,874,153,286","543,911,113,212",64.12,0.863,1,1,
cam2_ts1770554684210.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1770554684210.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1770554684210.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1770554684210.txt,182,327,"738,948,90,159","749,968,67,118",73.55,0.7797,1,0,"The red box is not on a crack. It is on a fixed lamp mounted on the production line, which appears to be a frequent false-positive pattern."
cam2_ts1770656806664.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1770656806664.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1770656806664.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1770656806664.txt,591,327,"270,936,555,48","342,945,411,30",1.75,0.0234,0,0,
cam2_ts1770734246320.jpg,cam2,E:\defect\annotation_batch_glass_defect_v1\images\cam2_ts1770734246320.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam2_ts1770734246320.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam2_ts1770734246320.txt,592,327,"271,936,554,48","343,945,410,30",1.66,0.0234,0,2,
cam3_ts1763100100103.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1763100100103.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1763100100103.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1763100100103.txt,1030,418,"1488,456,282,275","1525,492,209,204",48.13,0.6453,1,1,
cam3_ts1763348201207.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1763348201207.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1763348201207.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1763348201207.txt,0,418,"57,449,48,324","75,491,12,240",89.45,0.8938,1,1,
cam3_ts1763392549472.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1763392549472.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1763392549472.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1763392549472.txt,1170,418,"1746,524,48,174","1753,546,33,129",88.26,0.9601,1,0,
cam3_ts1764047729332.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1764047729332.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1764047729332.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1764047729332.txt,0,418,"0,1058,250,170","5,1080,185,126",33.96,0.4587,0,1,
cam3_ts1764053430575.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1764053430575.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1764053430575.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1764053430575.txt,0,418,"238,449,688,324","327,491,510,240",23.83,0.3721,0,1,
cam3_ts1764533605434.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1764533605434.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1764533605434.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1764533605434.txt,856,418,"1413,506,85,111","1424,521,63,82",53.59,0.4313,0,1,
cam3_ts1764752567754.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1764752567754.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1764752567754.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1764752567754.txt,625,418,"1619,564,277,90","1655,575,205,67",2.64,0.0382,0,2,
cam3_ts1764830658715.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1764830658715.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1764830658715.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1764830658715.txt,582,418,"1012,508,340,173","1056,530,252,128",25.87,0.4128,0,1,
cam3_ts1764986917578.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1764986917578.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1764986917578.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1764986917578.txt,622,418,"1619,562,279,92","1655,574,207,68",2.44,0.0388,0,2,
cam3_ts1765306453162.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1765306453162.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1765306453162.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1765306453162.txt,275,418,"1342,522,128,104","1358,535,95,77",3.95,0.0392,0,1,
cam3_ts1765934094154.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1765934094154.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1765934094154.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1765934094154.txt,517,418,"1550,1060,274,157","1586,1081,203,116",17.14,0.2416,0,0,
cam3_ts1766045359852.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766045359852.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766045359852.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766045359852.txt,629,418,"1618,566,282,88","1655,577,209,65",2.55,0.0371,0,0,
cam3_ts1766111695509.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766111695509.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766111695509.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766111695509.txt,628,418,"1618,564,282,90","1655,576,209,67",2.51,0.0382,0,0,
cam3_ts1766120953181.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766120953181.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766120953181.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766120953181.txt,441,418,"1346,517,119,100","1362,530,88,74",21.69,0.2006,0,1,
cam3_ts1766223890445.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766223890445.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766223890445.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766223890445.txt,626,418,"1622,570,267,82","1656,580,198,61",2.14,0.0349,0,1,
cam3_ts1766365922051.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766365922051.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766365922051.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766365922051.txt,1248,418,"1981,534,48,171","2000,556,10,127",88.63,0.9216,1,0,
cam3_ts1766509302384.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766509302384.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766509302384.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766509302384.txt,936,418,"1362,464,347,273","1407,500,257,202",21.85,0.3846,0,1,
cam3_ts1766604403909.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766604403909.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766604403909.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766604403909.txt,450,418,"1336,526,204,89","1362,538,151,66",6.91,0.0341,0,1,
cam3_ts1766647144544.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766647144544.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766647144544.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766647144544.txt,0,418,"98,455,109,277","112,491,81,205",69.51,0.8916,1,1,
cam3_ts1766739069461.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766739069461.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766739069461.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766739069461.txt,705,418,"1608,558,48,48","1616,565,31,35",50.61,0.3145,0,0,
cam3_ts1766739315743.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766739315743.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766739315743.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766739315743.txt,496,418,"992,472,207,205","1019,498,153,152",40.43,0.6993,1,1,
cam3_ts1766894589566.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766894589566.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766894589566.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766894589566.txt,636,418,"1398,501,504,155","1464,521,373,115",15.52,0.2353,0,1,
cam3_ts1766894649915.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766894649915.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766894649915.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766894649915.txt,619,418,"1620,564,278,89","1656,575,206,66",2.36,0.0377,0,0,
cam3_ts1766894699653.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766894699653.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766894699653.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766894699653.txt,624,418,"1620,566,278,88","1656,577,206,65",2.45,0.0371,0,0,
cam3_ts1766959147458.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1766959147458.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1766959147458.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1766959147458.txt,623,418,"1620,568,275,85","1655,579,204,63",2.32,0.036,0,1,
cam3_ts1767116270127.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767116270127.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767116270127.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767116270127.txt,1248,418,"1980,556,48,124","2000,572,9,92",88.6,0.7017,1,0,
cam3_ts1767116340982.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767116340982.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767116340982.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767116340982.txt,572,418,"1548,560,252,96","1580,572,187,71",9.55,0.1431,0,0,
cam3_ts1767116423103.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767116423103.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767116423103.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767116423103.txt,295,418,"428,572,59,58","436,580,44,43",43.93,0.3071,0,1,
cam3_ts1767128945147.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767128945147.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767128945147.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767128945147.txt,623,418,"1625,571,246,77","1657,581,182,57",1.47,0.0328,0,2,
cam3_ts1767319384598.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767319384598.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767319384598.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767319384598.txt,626,418,"1620,570,269,82","1655,581,199,61",2.3,0.0348,0,2,
cam3_ts1767713668899.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767713668899.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767713668899.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767713668899.txt,450,418,"962,534,176,143","985,553,130,106",39.62,0.5051,0,1,
cam3_ts1767713765800.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767713765800.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767713765800.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767713765800.txt,827,418,"1224,484,405,200","1277,510,300,148",24.26,0.4334,0,1,
cam3_ts1767837027386.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767837027386.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767837027386.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767837027386.txt,216,418,"1059,494,501,182","1124,518,371,135",6.47,0.2453,0,1,
cam3_ts1767840860036.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767840860036.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767840860036.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767840860036.txt,1059,418,"1558,1040,202,219","1584,1068,150,162",42.44,0.6865,1,1,
cam3_ts1767840955628.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767840955628.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767840955628.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767840955628.txt,566,418,"1139,522,55,143","1146,540,41,106",75.37,0.7562,1,1,
cam3_ts1767840983898.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767840983898.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767840983898.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767840983898.txt,72,418,"540,568,88,58","552,576,65,43",33.0,0.2377,0,1,
