file_name,camera,crop_left,crop_top,crop_width,crop_height,source,model_score,model_bbox_xywh,heuristic_bbox_xywh,heuristic_trust
cam2_ts1767128500605.jpg,cam2,1002,327,1200,900,heuristic,,,"1590,995,23,52",0.4372
cam2_ts1767128947875.jpg,cam2,1002,327,1200,900,heuristic,,,"1590,995,23,52",0.4379
cam2_ts1767128949099.jpg,cam2,135,327,1200,900,model,0.695,"662,463,146,224",,
cam2_ts1767128949527.jpg,cam2,40,327,1200,900,heuristic,,,"629,905,21,184",0.9861
cam2_ts1767128949724.jpg,cam2,160,327,1200,900,model,0.9733,"678,953,164,196",,
cam2_ts1767128949808.jpg,cam2,60,327,1200,900,heuristic,,,"626,982,68,120",0.7562
cam2_ts1767214288227.jpg,cam2,1248,327,1200,900,heuristic,,,"1989,476,66,86",0.4665
cam2_ts1767214288422.jpg,cam2,596,327,1200,900,heuristic,,,"1903,501,41,42",0.2781
cam2_ts1767214288600.jpg,cam2,1248,327,1200,900,heuristic,,,"1854,975,135,111",0.5069
cam2_ts1767214288715.jpg,cam2,593,327,1200,900,heuristic,,,"1672,950,309,107",0.1915
cam2_ts1767214288777.jpg,cam2,1248,327,1200,900,heuristic,,,"1977,957,72,138",0.9257
cam2_ts1767214288932.jpg,cam2,1248,327,1200,900,model,0.2881,"2050,1015,153,156",,
cam2_ts1767319385932.jpg,cam2,1248,327,1200,900,model,0.6645,"2172,867,276,241",,
cam2_ts1767319386045.jpg,cam2,1248,327,1200,900,model,0.6179,"1922,901,333,210",,
cam2_ts1767319386132.jpg,cam2,1186,327,1200,900,heuristic,,,"1672,937,229,126",0.4498
cam2_ts1767319387164.jpg,cam2,1002,327,1200,900,heuristic,,,"1590,976,23,72",0.5789
cam2_ts1767319387371.jpg,cam2,636,327,1200,900,heuristic,,,"1591,984,77,72",0.2157
cam2_ts1767319387462.jpg,cam2,1200,327,1200,900,heuristic,,,"1753,898,95,204",0.8737
cam2_ts1767319404718.jpg,cam2,1001,327,1200,900,heuristic,,,"1590,984,22,64",0.5168
cam2_ts1767319404823.jpg,cam2,0,327,1200,900,model,0.9835,"106,422,156,181",,
cam2_ts1767319404913.jpg,cam2,0,327,1200,900,heuristic,,,"277,445,92,154",0.7827
cam2_ts1767319405040.jpg,cam2,0,327,1200,900,heuristic,,,"0,921,146,147",0.7422
cam2_ts1767319405138.jpg,cam2,0,327,1200,900,model,0.5426,"494,418,189,201",,
cam2_ts1767319405241.jpg,cam2,94,327,1200,900,model,0.8206,"614,420,161,230",,
cam2_ts1767319405331.jpg,cam2,0,327,1200,900,model,0.3435,"158,439,207,192",,
cam2_ts1767319405441.jpg,cam2,0,327,1200,900,heuristic,,,"377,438,159,164",0.6331
cam2_ts1767319405639.jpg,cam2,0,327,1200,900,model,0.2887,"197,918,242,242",,
cam2_ts1767319405722.jpg,cam2,0,327,1200,900,model,0.5931,"419,905,176,223",,
cam2_ts1767319405837.jpg,cam2,60,327,1200,900,heuristic,,,"579,988,161,141",0.6173
cam2_ts1767319412979.jpg,cam2,632,327,1200,900,heuristic,,,"1822,494,375,88",0.1439
cam2_ts1767319413093.jpg,cam2,1000,327,1200,900,heuristic,,,"1588,982,24,66",0.5327
cam2_ts1767319413213.jpg,cam2,1000,327,1200,900,heuristic,,,"1589,977,23,71",0.5681
cam2_ts1767319413307.jpg,cam2,1248,327,1200,900,heuristic,,,"2023,461,18,128",0.7929
cam2_ts1767319413400.jpg,cam2,1248,327,1200,900,model,0.4951,"2008,387,54,211",,
cam2_ts1767319413517.jpg,cam2,1248,327,1200,900,model,0.272,"1978,418,48,183",,
cam2_ts1767666215470.jpg,cam2,0,327,1200,900,model,0.2902,"244,415,116,167",,
cam2_ts1767666215661.jpg,cam2,0,327,1200,900,heuristic,,,"408,951,124,127",0.671
cam2_ts1767666215754.jpg,cam2,0,327,1200,900,heuristic,,,"342,952,82,140",0.8969
cam2_ts1767666215947.jpg,cam2,0,327,1200,900,heuristic,,,"169,953,122,136",0.7618
cam2_ts1767666216117.jpg,cam2,0,327,1200,900,heuristic,,,"0,1002,74,72",0.3598
cam2_ts1767713671840.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,38",0.4457
cam2_ts1767713671931.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,43",0.445
cam2_ts1767713672119.jpg,cam2,1248,327,1200,900,heuristic,,,"2290,967,118,82",0.3591
cam2_ts1767713672179.jpg,cam2,1248,327,1200,900,heuristic,,,"2203,971,88,98",0.5595
cam2_ts1767713672326.jpg,cam2,1248,327,1200,900,heuristic,,,"2320,979,104,77",0.3461
cam2_ts1767713672502.jpg,cam2,1248,327,1200,900,model,0.2838,"2008,1008,51,152",,
cam2_ts1767713672646.jpg,cam2,1248,327,1200,900,heuristic,,,"1851,970,106,118",0.6371
cam2_ts1767713672885.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,40",0.4436
cam2_ts1767713672960.jpg,cam2,199,327,1200,900,heuristic,,,"784,995,30,35",0.4467
cam2_ts1767713673045.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,35",0.4452
cam2_ts1767713673361.jpg,cam2,1248,327,1200,900,heuristic,,,"2133,985,48,92",0.6292
cam2_ts1767713673542.jpg,cam2,1248,327,1200,900,heuristic,,,"2083,978,20,72",0.5683
cam2_ts1767713674099.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,36",0.4468
cam2_ts1767713674335.jpg,cam2,954,327,1200,900,heuristic,,,"1667,977,290,109",0.2095
cam2_ts1767713674566.jpg,cam2,1248,327,1200,900,heuristic,,,"1845,958,200,134",0.5297
cam2_ts1767713674820.jpg,cam2,1248,327,1200,900,heuristic,,,"2099,961,24,89",0.6858
cam2_ts1767713748084.jpg,cam2,407,327,1200,900,heuristic,,,"307,488,635,76",0.0381
cam2_ts1767713748139.jpg,cam2,379,327,1200,900,heuristic,,,"1047,501,359,74",0.1288
cam2_ts1767713748291.jpg,cam2,451,327,1200,900,heuristic,,,"275,946,478,29",0.0234
cam2_ts1767713748374.jpg,cam2,1248,327,1200,900,heuristic,,,"1930,487,50,66",0.3736
cam2_ts1767713748530.jpg,cam2,199,327,1200,900,heuristic,,,"784,988,30,47",0.4443
cam2_ts1767713748613.jpg,cam2,198,327,1200,900,heuristic,,,"782,992,33,45",0.4444
cam2_ts1767713748700.jpg,cam2,1224,327,1200,900,heuristic,,,"1703,963,242,122",0.3666
cam2_ts1767713748984.jpg,cam2,1248,327,1200,900,heuristic,,,"2029,964,38,82",0.6355
cam2_ts1767713749074.jpg,cam2,1248,327,1200,900,heuristic,,,"2050,961,35,111",0.8366
cam2_ts1767713749378.jpg,cam2,1248,327,1200,900,heuristic,,,"2206,967,76,111",0.6955
cam2_ts1767713749521.jpg,cam2,200,327,1200,900,heuristic,,,"784,995,31,40",0.4413
cam2_ts1767713752141.jpg,cam2,200,327,1200,900,heuristic,,,"785,994,29,36",0.4465
cam2_ts1767713752245.jpg,cam2,198,327,1200,900,heuristic,,,"783,995,31,34",0.4476
cam2_ts1767713752318.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,34",0.4399
cam2_ts1767713752410.jpg,cam2,564,327,1200,900,heuristic,,,"543,486,164,89",0.2339
cam2_ts1767713752578.jpg,cam2,1248,327,1200,900,heuristic,,,"2222,967,91,97",0.5445
cam2_ts1767713752808.jpg,cam2,1248,327,1200,900,model,0.3442,"2009,1010,155,162",,
cam2_ts1767713752890.jpg,cam2,345,327,1200,900,heuristic,,,"1657,969,359,118",0.2351
cam2_ts1767713752971.jpg,cam2,180,327,1200,900,model,0.3483,"700,968,160,190",,
cam2_ts1767713753191.jpg,cam2,326,327,1200,900,model,0.7764,"883,955,86,272",,
cam2_ts1767713765460.jpg,cam2,1248,327,1200,900,heuristic,,,"2179,973,57,108",0.7353
cam2_ts1767713765616.jpg,cam2,1248,327,1200,900,heuristic,,,"2090,960,52,93",0.6454
cam2_ts1767713765686.jpg,cam2,952,327,1200,900,heuristic,,,"1672,951,440,133",0.2349
cam2_ts1767713787962.jpg,cam2,439,327,1200,900,heuristic,,,"608,956,54,18",0.0907
cam2_ts1767713788278.jpg,cam2,563,327,1200,900,heuristic,,,"410,947,342,28",0.0239
cam2_ts1767713788474.jpg,cam2,434,327,1200,900,heuristic,,,"1669,974,195,94",0.2884
cam2_ts1767713788502.jpg,cam2,200,327,1200,900,heuristic,,,"785,992,29,37",0.4473
cam2_ts1767713788695.jpg,cam2,200,327,1200,900,heuristic,,,"785,985,29,44",0.4453
cam2_ts1767713788828.jpg,cam2,1248,327,1200,900,heuristic,,,"2273,976,55,87",0.6009
cam2_ts1767713789043.jpg,cam2,621,327,1200,900,heuristic,,,"1672,981,124,64",0.1303
cam2_ts1767713789149.jpg,cam2,614,327,1200,900,heuristic,,,"1612,969,436,100",0.1955
cam2_ts1767713789219.jpg,cam2,1248,327,1200,900,heuristic,,,"1971,962,63,113",0.7605
cam2_ts1767713789378.jpg,cam2,1248,327,1200,900,heuristic,,,"2040,962,38,119",0.858
cam2_ts1767713789501.jpg,cam2,1248,327,1200,900,model,0.3498,"2043,958,50,139",,
cam2_ts1767713789544.jpg,cam2,1248,327,1200,900,heuristic,,,"1829,978,67,76",0.4593
cam2_ts1767713789686.jpg,cam2,1248,327,1200,900,heuristic,,,"2158,964,34,114",0.838
cam2_ts1767713789867.jpg,cam2,1248,327,1200,900,heuristic,,,"2186,965,39,111",0.808
cam2_ts1767713789922.jpg,cam2,1248,327,1200,900,heuristic,,,"2212,967,49,107",0.7576
cam2_ts1767713790001.jpg,cam2,1248,327,1200,900,heuristic,,,"2255,971,54,97",0.6739
cam2_ts1767713790054.jpg,cam2,1248,327,1200,900,heuristic,,,"2311,973,64,91",0.5933
cam2_ts1767713790141.jpg,cam2,1248,327,1200,900,model,0.6301,"2267,954,150,156",,
cam2_ts1767715416310.jpg,cam2,566,327,1200,900,heuristic,,,"1673,985,301,52",0.0311
cam2_ts1767715629587.jpg,cam2,591,327,1200,900,heuristic,,,"84,959,310,109",0.207
cam2_ts1767715629660.jpg,cam2,0,327,1200,900,heuristic,,,"219,963,88,106",0.6235
cam2_ts1767767890951.jpg,cam2,186,327,1200,900,model,0.9444,"740,948,93,138",,
cam2_ts1767767891032.jpg,cam2,185,327,1200,900,model,0.9774,"739,937,92,154",,
cam2_ts1767768380843.jpg,cam2,184,327,1200,900,model,0.9787,"737,938,92,154",,
cam2_ts1767768381101.jpg,cam2,192,327,1200,900,heuristic,,,"751,954,83,115",0.7331
cam2_ts1767768485394.jpg,cam2,183,327,1200,900,model,0.9613,"734,944,99,134",,
cam2_ts1767768485522.jpg,cam2,183,327,1200,900,model,0.9478,"734,940,99,151",,
cam2_ts1767768537854.jpg,cam2,183,327,1200,900,model,0.9892,"736,935,95,148",,
cam2_ts1767768538102.jpg,cam2,184,327,1200,900,model,0.9852,"737,936,95,155",,
cam2_ts1767768538220.jpg,cam2,178,327,1200,900,model,0.9732,"732,930,93,165",,
cam2_ts1767768555437.jpg,cam2,186,327,1200,900,model,0.9774,"736,936,100,149",,
cam2_ts1767768555579.jpg,cam2,185,327,1200,900,model,0.9707,"735,938,98,149",,
cam2_ts1767768555709.jpg,cam2,186,327,1200,900,model,0.5111,"741,928,90,156",,
cam2_ts1767769516326.jpg,cam2,179,327,1200,900,model,0.9714,"734,934,90,163",,
cam2_ts1767769756208.jpg,cam2,185,327,1200,900,model,0.9846,"740,940,90,147",,
cam2_ts1767769756295.jpg,cam2,181,327,1200,900,model,0.9634,"737,937,90,154",,
cam2_ts1767769756466.jpg,cam2,0,327,1200,900,heuristic,,,"457,914,11,200",0.9735
cam2_ts1767769756680.jpg,cam2,192,327,1200,900,heuristic,,,"751,954,82,115",0.7348
cam2_ts1767776375133.jpg,cam2,1248,327,1200,900,heuristic,,,"2123,967,30,74",0.5797
cam2_ts1767776375207.jpg,cam2,1248,327,1200,900,heuristic,,,"2137,966,32,80",0.6232
cam2_ts1767776375289.jpg,cam2,1248,327,1200,900,heuristic,,,"2152,965,35,83",0.6419
cam2_ts1767776375377.jpg,cam2,1248,327,1200,900,heuristic,,,"2169,966,35,82",0.6343
cam2_ts1767776375455.jpg,cam2,1248,327,1200,900,heuristic,,,"2185,968,41,96",0.724
cam2_ts1767776375518.jpg,cam2,1248,327,1200,900,heuristic,,,"2205,967,50,102",0.7488
cam2_ts1767776375590.jpg,cam2,1248,327,1200,900,heuristic,,,"2234,968,56,101",0.7247
cam2_ts1767776375673.jpg,cam2,1248,327,1200,900,heuristic,,,"2288,974,43,85",0.6193
cam2_ts1767776375742.jpg,cam2,1248,327,1200,900,heuristic,,,"2316,973,46,85",0.6342
cam2_ts1767776375830.jpg,cam2,1248,327,1200,900,heuristic,,,"2346,976,38,72",0.5607
cam2_ts1767776461475.jpg,cam2,1248,327,1200,900,heuristic,,,"2172,969,30,97",0.7274
cam2_ts1767776461882.jpg,cam2,200,327,1200,900,heuristic,,,"785,992,29,42",0.4398
cam2_ts1767776889357.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,37",0.4446
cam2_ts1767776889437.jpg,cam2,199,327,1200,900,heuristic,,,"784,992,30,43",0.4431
cam2_ts1767776889533.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,37",0.4465
cam2_ts1767776889616.jpg,cam2,200,327,1200,900,heuristic,,,"785,992,29,40",0.4467
cam2_ts1767776889682.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,39",0.4455
cam2_ts1767776889907.jpg,cam2,1248,327,1200,900,heuristic,,,"2217,985,39,80",0.5692
cam2_ts1767776889997.jpg,cam2,1248,327,1200,900,model,0.2933,"2191,1012,50,168",,
cam2_ts1767776890162.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,39",0.4459
cam2_ts1767776890240.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,36",0.4464
cam2_ts1767776890331.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,39",0.4434
cam2_ts1767776890571.jpg,cam2,199,327,1200,900,heuristic,,,"784,989,30,41",0.4364
cam2_ts1767776890640.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,38",0.4458
cam2_ts1767776890790.jpg,cam2,200,327,1200,900,heuristic,,,"785,992,29,38",0.443
cam2_ts1767776890940.jpg,cam2,1248,327,1200,900,heuristic,,,"1907,984,23,66",0.5249
cam2_ts1767776891110.jpg,cam2,1248,327,1200,900,heuristic,,,"1896,982,26,73",0.5878
cam2_ts1767776891283.jpg,cam2,1248,327,1200,900,model,0.6138,"1937,422,94,174",,
cam2_ts1767776891507.jpg,cam2,1248,327,1200,900,heuristic,,,"1902,967,36,102",0.7711
cam2_ts1767776891591.jpg,cam2,1248,327,1200,900,heuristic,,,"1952,961,48,116",0.8168
cam2_ts1767776891671.jpg,cam2,1248,327,1200,900,heuristic,,,"1988,961,58,123",0.836
cam2_ts1767776891750.jpg,cam2,200,327,1200,900,heuristic,,,"785,987,29,45",0.4399
cam2_ts1767776937416.jpg,cam2,597,327,1200,900,heuristic,,,"275,946,478,27",0.0234
cam2_ts1767776937869.jpg,cam2,199,327,1200,900,heuristic,,,"784,992,30,40",0.4463
cam2_ts1767776937948.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,38",0.4435
cam2_ts1767776985008.jpg,cam2,1248,327,1200,900,heuristic,,,"2106,963,22,83",0.6476
cam2_ts1767837046152.jpg,cam2,475,327,1200,900,heuristic,,,"245,945,508,28",0.0233
cam2_ts1767837046322.jpg,cam2,561,327,1200,900,heuristic,,,"235,946,518,28",0.0233
cam2_ts1767837046389.jpg,cam2,596,327,1200,900,heuristic,,,"245,946,508,28",0.0234
cam2_ts1767837046543.jpg,cam2,1248,327,1200,900,heuristic,,,"1840,976,118,100",0.5051
cam2_ts1767837046691.jpg,cam2,199,327,1200,900,heuristic,,,"784,995,30,38",0.4417
cam2_ts1767840876480.jpg,cam2,423,327,1200,900,heuristic,,,"287,946,466,28",0.0234
cam2_ts1767840876538.jpg,cam2,450,327,1200,900,heuristic,,,"277,946,476,28",0.0234
cam2_ts1767840876643.jpg,cam2,500,327,1200,900,heuristic,,,"1890,491,201,43",0.0947
cam2_ts1767840876850.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,38",0.442
cam2_ts1767840876928.jpg,cam2,1193,327,1200,900,heuristic,,,"1736,971,114,84",0.3837
cam2_ts1767840877012.jpg,cam2,509,327,1200,900,heuristic,,,"1892,961,261,88",0.1779
cam2_ts1767840877162.jpg,cam2,200,327,1200,900,heuristic,,,"786,993,28,36",0.4473
cam2_ts1767840877232.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,34",0.4462
cam2_ts1767840880989.jpg,cam2,196,327,1200,900,model,0.3265,"698,437,196,220",,
cam2_ts1767840881231.jpg,cam2,225,327,1200,900,heuristic,,,"636,989,42,47",0.3273
cam2_ts1767840881398.jpg,cam2,202,327,1200,900,heuristic,,,"787,996,29,50",0.4166
cam2_ts1767840881462.jpg,cam2,0,327,1200,900,heuristic,,,"242,467,77,107",0.5695
cam2_ts1767840881731.jpg,cam2,0,327,1200,900,heuristic,,,"67,953,113,124",0.6799
cam2_ts1767840881934.jpg,cam2,0,327,1200,900,heuristic,,,"312,962,108,126",0.7061
cam2_ts1767840882031.jpg,cam2,0,327,1200,900,heuristic,,,"408,978,95,99",0.5433
cam2_ts1767840882244.jpg,cam2,194,327,1200,900,heuristic,,,"772,969,43,51",0.3738
cam2_ts1767840954999.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,34",0.4403
cam2_ts1767840955073.jpg,cam2,200,327,1200,900,heuristic,,,"785,993,29,36",0.442
cam2_ts1767840955165.jpg,cam2,200,327,1200,900,heuristic,,,"786,995,28,34",0.4475
cam2_ts1767840955260.jpg,cam2,1248,327,1200,900,heuristic,,,"2370,966,78,91",0.5401
cam2_ts1767840955321.jpg,cam2,1248,327,1200,900,heuristic,,,"2304,980,74,95",0.5719
cam2_ts1767840955488.jpg,cam2,1248,327,1200,900,heuristic,,,"2244,970,77,105",0.6438
cam2_ts1767840955740.jpg,cam2,1248,327,1200,900,heuristic,,,"2041,992,71,100",0.5924
cam2_ts1767840955798.jpg,cam2,566,327,1200,900,heuristic,,,"1778,979,116,68",0.2184
cam2_ts1767840955903.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,34",0.441
cam2_ts1767840955992.jpg,cam2,571,327,1200,900,heuristic,,,"1672,948,198,98",0.2387
cam2_ts1767840956132.jpg,cam2,1130,327,1200,900,heuristic,,,"1683,950,94,109",0.6556
cam2_ts1767840956367.jpg,cam2,82,327,1200,900,heuristic,,,"607,954,150,109",0.5084
cam2_ts1767840956526.jpg,cam2,0,327,1200,900,heuristic,,,"340,955,34,118",0.8668
cam2_ts1767840956744.jpg,cam2,0,327,1200,900,heuristic,,,"444,955,135,113",0.5597
cam2_ts1767840956925.jpg,cam2,0,327,1200,900,model,0.3694,"192,919,160,160",,
cam2_ts1767840957070.jpg,cam2,0,327,1200,900,heuristic,,,"110,954,92,131",0.7901
cam2_ts1767840957366.jpg,cam2,1248,327,1200,900,heuristic,,,"2163,964,33,92",0.6881
cam2_ts1767840957876.jpg,cam2,1248,327,1200,900,heuristic,,,"1944,963,109,121",0.6751
cam2_ts1767840959764.jpg,cam2,48,327,1200,900,heuristic,,,"560,462,177,118",0.4095
cam2_ts1767840959845.jpg,cam2,356,327,1200,900,heuristic,,,"752,499,65,58",0.271
cam2_ts1767840959943.jpg,cam2,292,327,1200,900,heuristic,,,"180,944,420,136",0.2451
cam2_ts1767840960008.jpg,cam2,0,327,1200,900,heuristic,,,"313,970,128,111",0.542
cam2_ts1767840960318.jpg,cam2,200,327,1200,900,heuristic,,,"786,995,28,34",0.428
cam2_ts1767840960498.jpg,cam2,356,327,1200,900,heuristic,,,"945,975,22,98",0.734
cam2_ts1767840960547.jpg,cam2,804,327,1200,900,heuristic,,,"1368,971,71,103",0.726
cam2_ts1767840960675.jpg,cam2,200,327,1200,900,heuristic,,,"785,994,29,36",0.4437
cam2_ts1767840960726.jpg,cam2,1086,327,1200,900,heuristic,,,"1635,973,101,89",0.4663
cam2_ts1767840960863.jpg,cam2,1248,327,1200,900,heuristic,,,"1838,956,247,132",0.4897
cam2_ts1767840961022.jpg,cam2,1248,327,1200,900,heuristic,,,"2069,962,124,124",0.6844
cam2_ts1767840961080.jpg,cam2,1248,327,1200,900,heuristic,,,"2191,967,100,103",0.5661
cam2_ts1767840961174.jpg,cam2,1248,327,1200,900,heuristic,,,"2287,969,96,107",0.6026
cam2_ts1767840961509.jpg,cam2,200,327,1200,900,heuristic,,,"786,993,28,39",0.4396
cam2_ts1767840961681.jpg,cam2,201,327,1200,900,heuristic,,,"788,997,26,31",0.443
cam2_ts1767840961741.jpg,cam2,200,327,1200,900,heuristic,,,"786,997,27,31",0.4336
cam2_ts1767840961894.jpg,cam2,1098,327,1200,900,heuristic,,,"1626,957,145,121",0.5709
cam2_ts1767840962040.jpg,cam2,540,327,1200,900,heuristic,,,"352,948,401,26",0.0237
cam2_ts1767840962125.jpg,cam2,1248,327,1200,900,heuristic,,,"2288,969,119,88",0.4026
cam2_ts1767840962207.jpg,cam2,1248,327,1200,900,heuristic,,,"2164,973,119,96",0.4556
cam2_ts1767841054842.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,33",0.4484
cam2_ts1767841054914.jpg,cam2,591,327,1200,900,heuristic,,,"227,462,394,108",0.1784
cam2_ts1767841055011.jpg,cam2,592,327,1200,900,heuristic,,,"556,495,272,87",0.1659
cam2_ts1767841055227.jpg,cam2,200,327,1200,900,heuristic,,,"785,996,29,33",0.4278
cam2_ts1767841055382.jpg,cam2,595,327,1200,900,heuristic,,,"773,996,54,39",0.1924
cam2_ts1767841059415.jpg,cam2,200,327,1200,900,heuristic,,,"785,995,29,34",0.4223
cam2_ts1767841059496.jpg,cam2,200,327,1200,900,heuristic,,,"786,997,28,32",0.4304
cam2_ts1767841059731.jpg,cam2,1248,327,1200,900,heuristic,,,"2398,969,50,116",0.8046
cam2_ts1767841059967.jpg,cam2,1248,327,1200,900,heuristic,,,"2258,973,50,109",0.7598
cam2_ts1767841060207.jpg,cam2,1160,327,1200,900,model,0.9073,"1667,427,187,227",,
cam2_ts1767841060448.jpg,cam2,1248,327,1200,900,model,0.5408,"1830,986,142,167",,
cam2_ts1767841060529.jpg,cam2,1248,327,1200,900,model,0.5581,"1795,1025,140,177",,
cam2_ts1767841060662.jpg,cam2,595,327,1200,900,heuristic,,,"1748,987,56,49",0.2798
cam2_ts1767841060753.jpg,cam2,1054,327,1200,900,heuristic,,,"1607,964,93,88",0.4535
cam2_ts1767963351851.jpg,cam2,1248,327,1200,900,heuristic,,,"2306,480,59,80",0.4426
cam2_ts1767963351950.jpg,cam2,1248,327,1200,900,heuristic,,,"2238,481,61,78",0.4257
cam2_ts1767963352053.jpg,cam2,1248,327,1200,900,heuristic,,,"2139,479,63,81",0.4441
cam2_ts1767963352142.jpg,cam2,1248,327,1200,900,heuristic,,,"2048,470,67,99",0.5483
cam2_ts1767963352252.jpg,cam2,1248,327,1200,900,model,0.4285,"1885,449,190,209",,
cam2_ts1767963352334.jpg,cam2,1248,327,1200,900,model,0.8686,"2173,949,119,165",,
cam2_ts1767963352429.jpg,cam2,1248,327,1200,900,heuristic,,,"2113,974,89,127",0.7463
cam2_ts1767963352533.jpg,cam2,1248,327,1200,900,heuristic,,,"2061,1025,54,81",0.4311
cam2_ts1767963352605.jpg,cam2,1248,327,1200,900,heuristic,,,"1974,507,32,67",0.4051
cam2_ts1767963352725.jpg,cam2,572,327,1200,900,heuristic,,,"1672,948,257,136",0.2449
cam2_ts1767963352822.jpg,cam2,578,327,1200,900,heuristic,,,"1672,948,323,159",0.265
cam2_ts1767963352923.jpg,cam2,1248,327,1200,900,heuristic,,,"1972,957,34,117",0.8726
cam2_ts1767963353009.jpg,cam2,1248,327,1200,900,heuristic,,,"2014,960,17,79",0.6101
cam2_ts1767963353187.jpg,cam2,1248,327,1200,900,heuristic,,,"2048,959,20,79",0.5997
cam2_ts1767963353288.jpg,cam2,904,327,1200,900,heuristic,,,"1621,979,165,52",0.1105
cam2_ts1767963353381.jpg,cam2,924,327,1200,900,heuristic,,,"1229,976,78,53",0.2372
cam2_ts1767963353470.jpg,cam2,974,327,1200,900,heuristic,,,"220,944,533,31",0.0232
cam2_ts1767963353541.jpg,cam2,514,327,1200,900,heuristic,,,"1088,976,52,59",0.4743
cam2_ts1767963353651.jpg,cam2,963,327,1200,900,heuristic,,,"241,944,512,31",0.0232
cam2_ts1767963353745.jpg,cam2,971,327,1200,900,heuristic,,,"220,944,533,30",0.0232
cam2_ts1767963353852.jpg,cam2,979,327,1200,900,heuristic,,,"226,944,527,29",0.0232
cam2_ts1767963353929.jpg,cam2,977,327,1200,900,heuristic,,,"261,945,492,29",0.0233
cam2_ts1767963354106.jpg,cam2,931,327,1200,900,heuristic,,,"1672,949,268,143",0.2723
cam2_ts1767963354216.jpg,cam2,1248,327,1200,900,heuristic,,,"1947,960,66,124",0.8169
cam2_ts1767963363870.jpg,cam2,417,327,1200,900,heuristic,,,"332,947,421,27",0.0236
cam2_ts1767963363959.jpg,cam2,419,327,1200,900,heuristic,,,"310,946,443,28",0.0236
cam2_ts1767963364058.jpg,cam2,352,327,1200,900,heuristic,,,"288,963,228,93",0.2606
cam2_ts1767963364145.jpg,cam2,340,327,1200,900,heuristic,,,"1672,949,424,28",0.0241
cam2_ts1767963364253.jpg,cam2,359,327,1200,900,heuristic,,,"1672,947,446,30",0.024
cam2_ts1767963364341.jpg,cam2,399,327,1200,900,heuristic,,,"1672,946,473,31",0.024
cam2_ts1767963364428.jpg,cam2,450,327,1200,900,heuristic,,,"1672,950,473,27",0.0243
cam2_ts1767963364505.jpg,cam2,1248,327,1200,900,heuristic,,,"1926,955,219,115",0.3946
cam2_ts1767963364691.jpg,cam2,1248,327,1200,900,heuristic,,,"2154,962,105,123",0.6958
cam2_ts1767963364877.jpg,cam2,1248,327,1200,900,heuristic,,,"2389,1008,59,73",0.4047
cam2_ts1767978401588.jpg,cam2,183,327,1200,900,model,0.7224,"732,941,103,169",,
cam2_ts1767978452167.jpg,cam2,836,327,1200,900,model,0.2952,"1378,879,114,226",,
cam2_ts1768085886134.jpg,cam2,453,327,1200,900,heuristic,,,"993,491,131,49",0.1256
cam2_ts1768085886367.jpg,cam2,473,327,1200,900,heuristic,,,"1672,948,461,25",0.0241
cam2_ts1768086009789.jpg,cam2,204,327,1200,900,heuristic,,,"800,993,9,42",0.4439
cam2_ts1768465676088.jpg,cam2,587,327,1200,900,heuristic,,,"2110,467,249,75",0.1349
cam2_ts1768465676173.jpg,cam2,1248,327,1200,900,heuristic,,,"1769,455,242,125",0.3549
cam2_ts1768465676282.jpg,cam2,594,327,1200,900,heuristic,,,"1445,468,262,111",0.2618
cam2_ts1768465676390.jpg,cam2,582,327,1200,900,heuristic,,,"1136,493,114,52",0.1492
cam2_ts1768465676547.jpg,cam2,619,327,1200,900,heuristic,,,"336,947,416,27",0.0235
cam2_ts1768465676654.jpg,cam2,625,327,1200,900,heuristic,,,"344,946,409,28",0.0235
cam2_ts1768467487692.jpg,cam2,821,327,1200,900,model,0.261,"1353,396,137,165",,
cam2_ts1768467487891.jpg,cam2,1248,327,1200,900,heuristic,,,"1943,903,14,216",0.9466
cam2_ts1768467664426.jpg,cam2,190,327,1200,900,heuristic,,,"750,960,79,126",0.7994
cam2_ts1768467664629.jpg,cam2,1248,327,1200,900,heuristic,,,"1946,900,13,216",0.947
cam2_ts1768470127779.jpg,cam2,190,327,1200,900,heuristic,,,"750,954,80,132",0.8443
